"accession","X20181107_18.053_1_1_track1.x","X20181107_18.053_10_1_track10.x","X20181107_18.053_11_1_track11.x","X20181107_18.053_12_1_track12.x","X20181107_18.053_2_1_track2.x","X20181107_18.053_3_1_track3.x","protein.x","pval_milieu.x","padj_milieu.x","Ratio_XIC$descr","Ratio_XIC$UF.YEL","X20181107_18.053_1_1_track1.y","X20181107_18.053_10_1_track10.y","X20181107_18.053_11_1_track11.y","X20181107_18.053_12_1_track12.y","X20181107_18.053_2_1_track2.y","X20181107_18.053_3_1_track3.y","protein.y","Goodness_of_fit","pval_milieu.y","padj_milieu.y","Ratio_PC$descr","Ratio_PC$UF.YEL"
"gi|659917378|emb|CDP49280.1|",7.55121379460821,7.95246515765515,7.52730049214206,7.6476979006706,7.29198629457535,6.92991851550339,"c251.a1.a1",0.109618708389767,0.227225824678383,"gi|659917378|emb|CDP49280.1| Hypothetical protein PFCIRM129_11055 [Propionibacterium freudenreichii subsp. freudenreichii]",0.379626820959632,12,11,9,11,7,10,"c251.a1.a1","OK",0.796234957537103,0.903691592976439,"gi|659917378|emb|CDP49280.1| Hypothetical protein PFCIRM129_11055 [Propionibacterium freudenreichii subsp. freudenreichii]",0.935483870967742
"gi|659917381|emb|CDP49283.1|",7.67904715050991,7.08528723197444,6.76088003933769,6.91759167255173,6.94462874000455,6.77875007881087,"c284.a1.a1",0.506429498243323,0.645004734081048,"gi|659917381|emb|CDP49283.1| Uridylate kinase PyrH [Propionibacterium freudenreichii subsp. freudenreichii]",2.38744891329986,12,6,3,4,9,6,"c284.a1.a1","OK",0.0252699377944941,0.081333614386791,"gi|659917381|emb|CDP49283.1| Uridylate kinase PyrH [Propionibacterium freudenreichii subsp. freudenreichii]",2.07692307692308
"gi|659917382|emb|CDP49284.1|",6.45003800266421,6.79934789095888,6.60043248698394,5.90673899678646,5.26945772529413,5.26945772529413,"c539.a1.a1",0.181045154731519,0.317449038433348,"gi|659917382|emb|CDP49284.1| Elongation factor Ts (EF-Ts) [Propionibacterium freudenreichii subsp. freudenreichii]",0.287649887313078,4,3,2,2,2,0,"c539.a1.a1","OK",0.781406071867714,0.902582917739995,"gi|659917382|emb|CDP49284.1| Elongation factor Ts (EF-Ts) [Propionibacterium freudenreichii subsp. freudenreichii]",0.857142857142857
"gi|659917384|emb|CDP49263.1|",8.19874132008679,8.46670857450022,8.09578663601705,7.81170459563234,7.3537965762978,7.35442754583166,"c349.a1.a1",0.223080944290376,0.360281477330289,"gi|659917384|emb|CDP49263.1| Hypothetical protein PFCIRM129_10970 [Propionibacterium freudenreichii subsp. freudenreichii]",0.421301019054005,12,11,11,9,11,10,"c349.a1.a1","OK",0.802571609599767,0.903691592976439,"gi|659917384|emb|CDP49263.1| Hypothetical protein PFCIRM129_10970 [Propionibacterium freudenreichii subsp. freudenreichii]",1.06451612903226
"gi|659917386|emb|CDP49265.1|",6.94358907354411,7.34408013838395,7.7455294012089,7.86676018582965,7.65612748362923,7.55883587983091,"c405.a1.a1",0.385666067556598,0.527195511554001,"gi|659917386|emb|CDP49265.1| Polyribonucleotide nucleotidyltransferase (Polynucleotide phosphorylase) (PNPase) (Guanosine pentaphosphate synthetase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.596709850292477,6,7,8,8,8,8,"c405.a1.a1","OK",0.881492610704793,0.910821385182957,"gi|659917386|emb|CDP49265.1| Polyribonucleotide nucleotidyltransferase (Polynucleotide phosphorylase) (PNPase) (Guanosine pentaphosphate synthetase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.956521739130435
"gi|659917387|emb|CDP49266.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,4,1,1,"c476.a1.a1","OK",0.00146345908841219,0.00743703300384011,"gi|659917387|emb|CDP49266.1| 30S ribosomal protein S15 [Propionibacterium freudenreichii subsp. freudenreichii]",0.142857142857143
"gi|659917388|emb|CDP49267.1|",7.49630821859692,7.66184955433566,7.0275224234807,7.40015188351952,6.85368273215572,6.42488379180998,"c199.a1.a1",0.292327779954718,0.440211245108281,"gi|659917388|emb|CDP49267.1| Riboflavin biosynthesis protein (Riboflavin kinase) FAD synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",0.503819119066391,15,7,5,5,12,13,"c199.a1.a1","OK",0.00199890159301203,0.00946937280079428,"gi|659917388|emb|CDP49267.1| Riboflavin biosynthesis protein (Riboflavin kinase) FAD synthetase [Propionibacterium freudenreichii subsp. freudenreichii]",2.35294117647059
"gi|659917396|emb|CDP49233.1|",7.18957436855547,7.80882330048108,7.36043341693621,7.10306428730398,7.17689870567504,7.62773477561989,"c445.a1.a1",0.733552234059966,0.818254343875169,"gi|659917396|emb|CDP49233.1| Putative uncharacterized protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.72936453754585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917401|emb|CDP49238.1|",7.37534000510184,7.37204430778749,7.09320401633626,6.87699971413683,6.54878355290036,6.13077797873006,"c554.a1.a1",0.335955106744638,0.482658768322969,"gi|659917401|emb|CDP49238.1| Secreted protein of unknown function [Propionibacterium freudenreichii subsp. freudenreichii]",0.658273857458667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917406|emb|CDP49243.1|",6.94385428339745,7.48752055727249,7.37660758208693,7.2623331651861,6.86730048235728,6.27961856636344,"c354.a1.a1",0.0366045444959265,0.128983007994332,"gi|659917406|emb|CDP49243.1| Hypothetical protein PFCIRM129_10740 [Propionibacterium freudenreichii subsp. freudenreichii]",0.247971762628399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917407|emb|CDP49244.1|",7.58143209388702,7.13806769043944,7.53952937877552,6.36132446515924,7.12121767045468,7.0546064228484,"c342.a1.a1",0.566172165831776,0.690987407045984,"gi|659917407|emb|CDP49244.1| Phosphoribosylformylglycinamidine synthase 1 (Phosphoribosylformylglycinamidine synthase I) (FGAM synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",1.23733585627638,7,2,2,1,5,6,"c342.a1.a1","OK",0.0052252052840911,0.021477130542698,"gi|659917407|emb|CDP49244.1| Phosphoribosylformylglycinamidine synthase 1 (Phosphoribosylformylglycinamidine synthase I) (FGAM synthase I) [Propionibacterium freudenreichii subsp. freudenreichii]",3.6
"gi|659917409|emb|CDP49246.1|",8.20447210350542,7.29458761018469,7.03930764442835,6.56672163392837,7.50681943222121,7.39935122034229,"c179.a1.a1",0.0896363411869841,0.203689094485833,"gi|659917409|emb|CDP49246.1| Phosphoribosylaminoimidazole-succinocarboxamidesynthase [Propionibacterium freudenreichii subsp. freudenreichii]",6.32885585916437,19,7,7,4,18,19,"c179.a1.a1","OK",6.03546063820421e-06,7.49738332612478e-05,"gi|659917409|emb|CDP49246.1| Phosphoribosylaminoimidazole-succinocarboxamidesynthase [Propionibacterium freudenreichii subsp. freudenreichii]",3.11111111111111
"gi|659917414|emb|CDP49251.1|",7.89489830109408,8.17889532651716,7.81811274492765,7.63442326119408,7.78452709166718,7.34719109863391,"c266.a1.a1",0.432782292062136,0.575544242950165,"gi|659917414|emb|CDP49251.1| Hypothetical protein PFCIRM129_10780 [Propionibacterium freudenreichii subsp. freudenreichii]",0.622035635015764,13,11,10,10,12,11,"c266.a1.a1","OK",0.541112671976328,0.787713499048873,"gi|659917414|emb|CDP49251.1| Hypothetical protein PFCIRM129_10780 [Propionibacterium freudenreichii subsp. freudenreichii]",1.16129032258065
"gi|659917415|emb|CDP49252.1|",9.3684302029362,8.96288212386391,9.01660595504655,9.28182983723768,9.46977693307062,9.5866241784135,"c161.a1.a1",0.0295366180840438,0.118146472336175,"gi|659917415|emb|CDP49252.1| Hypothetical protein PFCIRM129_10785 [Propionibacterium freudenreichii subsp. freudenreichii]",2.36290793375862,20,19,20,19,20,19,"c161.a1.a1","OK",0.92634004210501,0.930894987853097,"gi|659917415|emb|CDP49252.1| Hypothetical protein PFCIRM129_10785 [Propionibacterium freudenreichii subsp. freudenreichii]",1.01724137931034
"gi|659917425|emb|CDP49226.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,4,3,"c477.a1.a1","OK",0.000196637655731501,0.00146560599405212,"gi|659917425|emb|CDP49226.1| Glucose-6-phosphate isomerase (GPI) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) [Propionibacterium freudenreichii subsp. freudenreichii]",Inf
"gi|659917426|emb|CDP49227.1|",9.3055768972922,8.24103529249819,7.92757976196521,7.7786234817708,8.79936306621442,8.83952759526625,"c206.a1.a1",0.00922856682455731,0.0640911081535833,"gi|659917426|emb|CDP49227.1| Hypothetical protein PFCIRM129_10650 [Propionibacterium freudenreichii subsp. freudenreichii]",10.4802480963655,15,8,9,8,16,17,"c206.a1.a1","OK",0.00662657007480884,0.0255161212760356,"gi|659917426|emb|CDP49227.1| Hypothetical protein PFCIRM129_10650 [Propionibacterium freudenreichii subsp. freudenreichii]",1.92
"gi|659917428|emb|CDP49229.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,5,5,"c462.a1.a1","OK",6.46749618394395e-05,0.000531666230415392,"gi|659917428|emb|CDP49229.1| DeaD/DeaH box helicase [Propionibacterium freudenreichii subsp. freudenreichii]",16
"gi|659917434|emb|CDP49203.1|",7.12014034009905,7.37075962913433,7.93957047597142,7.89437230175246,7.51058562078814,7.48602169619603,"c275.a1.a1",0.177604772088039,0.313925556583933,"gi|659917434|emb|CDP49203.1| Lactaldehyde dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.403438391235868,7,10,11,11,8,7,"c275.a1.a1","OK",0.172326842770566,0.385322820434987,"gi|659917434|emb|CDP49203.1| Lactaldehyde dehydrogenase [Propionibacterium freudenreichii subsp. freudenreichii]",0.6875
"gi|659917439|emb|CDP49208.1|",7.68728876395173,6.91616381032235,7.61820215032862,7.22479972164702,7.91476187161138,7.97227320530723,"c337.a1.a1",0.0520242338768341,0.149642740140107,"gi|659917439|emb|CDP49208.1| multicopper oxidase [Propionibacterium freudenreichii subsp. freudenreichii]",3.3764518526636,9,6,9,7,9,9,"c337.a1.a1","OK",0.474666004186544,0.745332293090669,"gi|659917439|emb|CDP49208.1| multicopper oxidase [Propionibacterium freudenreichii subsp. freudenreichii]",1.22727272727273
"gi|659917442|emb|CDP49211.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,0,0,"c506.a1.a1","OK",4.52944731061407e-05,0.000404372702870425,"gi|659917442|emb|CDP49211.1| Metallophosphoesterase [Propionibacterium freudenreichii subsp. freudenreichii]",0
"gi|659917443|emb|CDP49212.1|",8.63318355846527,8.32181794038114,8.0572055837265,9.24231362783894,8.74779102229268,9.22961817869066,"b48.a1.a1",0.459123339060721,0.605635957947519,"gi|659917443|emb|CDP49212.1| Penicillin-binding protein (Transglycosylase/transpeptidase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.29695733211747,32,22,26,21,30,29,"b48.a1.a1","OK",0.0815063989080308,0.213906464739856,"gi|659917443|emb|CDP49212.1| Penicillin-binding protein (Transglycosylase/transpeptidase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.31884057971014
"gi|659917450|emb|CDP49219.1|",7.93238049974989,8.02122343678141,8.39617341172238,8.39005247206647,8.01239213618791,8.02261568442797,"c113.a1.a1",0.0925342034232568,0.205097455206526,"gi|659917450|emb|CDP49219.1| PTS enzyme I [Propionibacterium freudenreichii subsp. freudenreichii]",0.490115949485727,7,21,24,20,8,8,"c113.a1.a1","OK",4.875196820974e-06,6.64691469005967e-05,"gi|659917450|emb|CDP49219.1| PTS enzyme I [Propionibacterium freudenreichii subsp. freudenreichii]",0.353846153846154
"gi|659917455|emb|CDP49224.1|",6.91799797357977,7.59303551405242,7.43467487510099,6.67843479499562,6.32680712159464,6.24044057271321,"c591.a1.a1",0.10434538447343,0.222535751974321,"gi|659917455|emb|CDP49224.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.170635537284573,3,3,3,3,3,2,"c591.a1.a1","OK",0.808310906061215,0.903691592976439,"gi|659917455|emb|CDP49224.1| Hypothetical membrane protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.888888888888889
"gi|659917458|emb|CDP49125.1|",9.49341298740063,8.71709637091311,8.8255082719277,8.93446726948642,9.52924400873957,9.62892751845338,"a9.a1.a1",0.000631661504033632,0.0199392250660269,"gi|659917458|emb|CDP49125.1| 60 kDa chaperonin 2 (Protein Cpn60 2) (groEL protein 2) (Heat shock protein 60 2) [Propionibacterium freudenreichii subsp. freudenreichii]",5.24416165854455,72,45,55,43,62,61,"a9.a1.a1","OK",0.00459615968858029,0.0199166919838479,"gi|659917458|emb|CDP49125.1| 60 kDa chaperonin 2 (Protein Cpn60 2) (groEL protein 2) (Heat shock protein 60 2) [Propionibacterium freudenreichii subsp. freudenreichii]",1.36363636363636
"gi|659917467|emb|CDP49134.1|",7.70197022511331,6.96178167783669,7.27417911025183,7.4333372760738,7.88038089893865,7.80122013514971,"c357.a1.a1",0.0180538702647109,0.0934784833155191,"gi|659917467|emb|CDP49134.1| L-serine dehydratase (L-serine ammonia-lyase) [Propionibacterium freudenreichii subsp. freudenreichii]",3.44115903575219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917468|emb|CDP49135.1|",8.75579598237926,7.97325596506704,7.93537459131734,7.79379899254844,8.78586639677149,8.37498439081073,"c140.a1.a1",0.00670305031782073,0.0519994206473366,"gi|659917468|emb|CDP49135.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",5.84886149906818,19,14,11,11,17,17,"c140.a1.a1","OK",0.0706768362644938,0.194622421043606,"gi|659917468|emb|CDP49135.1| ABC transporter ATP-binding protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.47222222222222
"gi|659917470|emb|CDP49137.1|",8.23471301625167,8.04891656064351,8.44875690404212,8.29717152577282,8.34484622905598,8.44433627623504,"b70.a1.a1",0.592179452902684,0.707840893906857,"gi|659917470|emb|CDP49137.1| Hypothetical protein PFCIRM129_10165 [Propionibacterium freudenreichii subsp. freudenreichii]",1.13516750056141,27,24,26,21,26,27,"b70.a1.a1","OK",0.463786134638784,0.73329108496466,"gi|659917470|emb|CDP49137.1| Hypothetical protein PFCIRM129_10165 [Propionibacterium freudenreichii subsp. freudenreichii]",1.12676056338028
"gi|659917472|emb|CDP49139.1|",8.13036350336711,9.21299528415607,8.6938357271537,8.66006921496821,7.19218645647243,7.14842096994636,"c232.a1.a1",0.0204477758870367,0.0971208024020018,"gi|659917472|emb|CDP49139.1| Hypothetical protein PFCIRM129_10175 [Propionibacterium freudenreichii subsp. freudenreichii]",0.0637110557533099,13,16,16,15,11,11,"c232.a1.a1","OK",0.184322961901744,0.402486467590137,"gi|659917472|emb|CDP49139.1| Hypothetical protein PFCIRM129_10175 [Propionibacterium freudenreichii subsp. freudenreichii]",0.74468085106383
"gi|659917473|emb|CDP49140.1|",9.35439176973309,9.85069233663631,10.0501975756558,10.2308664165557,9.53411375276542,9.65606801008257,"b18.a1.a1",0.0196648574156462,0.0960922677585774,"gi|659917473|emb|CDP49140.1| iron-sulfur protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.289022320838617,55,62,63,61,56,56,"b18.a1.a1","OK",0.311771269731988,0.562193999290908,"gi|659917473|emb|CDP49140.1| iron-sulfur protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.897849462365591
"gi|659917474|emb|CDP49141.1|",8.54895753551069,9.51364579237625,9.07612457256535,8.97792199205479,7.66144521494396,7.53788857420138,"b95.a1.a1",0.0237691813356237,0.106752814419643,"gi|659917474|emb|CDP49141.1| Oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.0803534983106144,22,24,23,22,18,18,"b95.a1.a1","OK",0.328715700134299,0.588948962740618,"gi|659917474|emb|CDP49141.1| Oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",0.840579710144927
"gi|659917475|emb|CDP49142.1|",7.73285454350787,7.99983917849224,8.11225076533273,8.10921814228581,8.04819976850235,7.96512911946364,"c134.a1.a1",0.193179938468214,0.328598433540617,"gi|659917475|emb|CDP49142.1| L-lactate permease [Propionibacterium freudenreichii subsp. freudenreichii]",0.720790987328428,10,11,12,11,11,9,"c134.a1.a1","OK",0.616960316790296,0.843229381627812,"gi|659917475|emb|CDP49142.1| L-lactate permease [Propionibacterium freudenreichii subsp. freudenreichii]",0.882352941176471
"gi|659917477|emb|CDP49144.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,7,7,"c399.a1.a1","OK",6.83061452086911e-08,1.3636833989878e-06,"gi|659917477|emb|CDP49144.1| Cysteinyl-tRNA synthetase (Cysteine--tRNA ligase) [Propionibacterium freudenreichii subsp. freudenreichii]",Inf
"gi|659917482|emb|CDP49149.1|",7.33916112587483,7.49560143764143,7.35190149223825,6.9934795780396,6.3825213132929,6.09615576802907,"c450.a1.a1",0.170705995961095,0.305599545217066,"gi|659917482|emb|CDP49149.1| 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT) [Propionibacterium freudenreichii subsp. freudenreichii]",0.400625576289477,6,5,6,5,5,4,"c450.a1.a1","OK",0.857450209572093,0.906708304434263,"gi|659917482|emb|CDP49149.1| 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT) [Propionibacterium freudenreichii subsp. freudenreichii]",0.9375
"gi|659917486|emb|CDP49153.1|",8.40210558729415,8.50253047356062,8.15711881439502,7.91150484876692,7.82811972409253,7.32430192302432,"b88.a1.a1",0.394360820780587,0.535577560317402,"gi|659917486|emb|CDP49153.1| Putative phosphate transport system protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.627408591903364,23,21,20,18,21,20,"b88.a1.a1","OK",0.652063831820265,0.856763515057593,"gi|659917486|emb|CDP49153.1| Putative phosphate transport system protein [Propionibacterium freudenreichii subsp. freudenreichii]",1.08474576271186
"gi|659917488|emb|CDP49155.1|",7.44292713819436,7.58051966352573,7.30123158188514,7.15553865552271,6.52225113325406,6.39263578895584,"c472.a1.a1",0.188291145389778,0.325692792025562,"gi|659917488|emb|CDP49155.1| Regulatory protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.463201532758815,4,5,5,5,4,3,"c472.a1.a1","OK",0.431852786590091,0.706070444113286,"gi|659917488|emb|CDP49155.1| Regulatory protein [Propionibacterium freudenreichii subsp. freudenreichii]",0.733333333333333
"gi|659917490|emb|CDP49157.1|",7.89840768060847,9.21510179490635,8.94816087956498,8.74869119978821,7.91567300213371,8.40519455082732,"c353.a1.a1",0.0137885769674389,0.0830453642154329,"gi|659917490|emb|CDP49157.1| Methylmalonyl-CoA carboxytransferase, 1.3S subunit (Transcarboxylase, 1.3S subunit). 123bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.134571206768679,8,9,9,9,8,9,"c353.a1.a1","OK",0.781485030744466,0.902582917739995,"gi|659917490|emb|CDP49157.1| Methylmalonyl-CoA carboxytransferase, 1.3S subunit (Transcarboxylase, 1.3S subunit). 123bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.925925925925926
"gi|659917492|emb|CDP49159.1|",9.49891581320042,10.052306444046,10.509743567336,10.6071987705902,9.8780628069973,9.97653997431916,"a8.a1.a1",0.0544067013422473,0.155621402721959,"gi|659917492|emb|CDP49159.1| Methylmalonyl-CoA carboxytransferase 12S subunit (Transcarboxylase 12S subunit). 610 bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.239969533806772,76,80,80,76,71,66,"a8.a1.a1","OK",0.277622945873657,0.51622527273428,"gi|659917492|emb|CDP49159.1| Methylmalonyl-CoA carboxytransferase 12S subunit (Transcarboxylase 12S subunit). 610 bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.902542372881356
"gi|659917494|emb|CDP49161.1|",9.44271761604823,9.92112880325275,10.4009570204468,10.538278599307,9.81858854601471,9.90130280820154,"b10.a1.a1",0.073153551532361,0.18450550928359,"gi|659917494|emb|CDP49161.1| Methylmalonyl-CoA carboxytransferase 5S subunit. (transcarboxylase 5S) 505 bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.254579564522584,68,70,70,69,67,68,"b10.a1.a1","OK",0.767532512297757,0.898197283342893,"gi|659917494|emb|CDP49161.1| Methylmalonyl-CoA carboxytransferase 5S subunit. (transcarboxylase 5S) 505 bp [Propionibacterium freudenreichii subsp. freudenreichii]",0.971291866028708
"gi|659917500|emb|CDP49167.1|",7.50008795687625,7.34884343101494,7.5908206350294,7.77015771453421,7.70815751264786,7.81285861198065,"c571.a1.a1",0.534377412641977,0.662472724631217,"gi|659917500|emb|CDP49167.1| Protoporphyrinogen oxidase (PPO) HemY [Propionibacterium freudenreichii subsp. freudenreichii]",1.22858445683363,3,4,4,3,3,3,"c571.a1.a1","OK",0.654450842450075,0.856763515057593,"gi|659917500|emb|CDP49167.1| Protoporphyrinogen oxidase (PPO) HemY [Propionibacterium freudenreichii subsp. freudenreichii]",0.818181818181818
"gi|659917501|emb|CDP49168.1|",6.5154938122902,6.38550030631474,5.74672918522699,6.06863683156789,6.64029918690241,5.74672918522699,"c518.a1.a1",0.523244580388834,0.656091518515645,"gi|659917501|emb|CDP49168.1| Fe-S oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.97257108183114,3,3,2,3,3,4,"c518.a1.a1","OK",0.637004118337909,0.847187298712432,"gi|659917501|emb|CDP49168.1| Fe-S oxidoreductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.25
"gi|659917502|emb|CDP49169.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,4,4,"c540.a1.a1","OK",0.00092553649570843,0.00519001255675298,"gi|659917502|emb|CDP49169.1| Uroporphyrinogen decarboxylase [Propionibacterium freudenreichii subsp. freudenreichii]",12
"gi|659917503|emb|CDP49170.1|",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,1,2,4,"c473.a1.a1","OK",0.00881747647320855,0.0333038469494836,"gi|659917503|emb|CDP49170.1| Porphobilinogen deaminase (PBG) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase) [Propionibacterium freudenreichii subsp. freudenreichii]",5.5
"gi|659917504|emb|CDP49171.1|",8.15031238041769,8.02174469947609,7.82045223943811,8.0997691649835,8.39497361239537,7.75810478590817,"c155.a1.a1",0.585318305416235,0.701833658953425,"gi|659917504|emb|CDP49171.1| Glutamyl-tRNA reductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.5043748329559,18,15,12,17,13,17,"c155.a1.a1","OK",0.676609238567805,0.860499598777826,"gi|659917504|emb|CDP49171.1| Glutamyl-tRNA reductase [Propionibacterium freudenreichii subsp. freudenreichii]",1.09090909090909
"gi|659917505|emb|CDP49172.1|",6.78611625181711,6.6694767615283,7.09519805078529,7.02903340907381,8.49867503394762,7.11081895278515,"c534.a1.a1",0.379968915949931,0.52296797033969,"gi|659917505|emb|CDP49172.1| Asparagine synthase (Glutamine-hydrolyzing) [Propionibacterium freudenreichii subsp. freudenreichii]",12.0185295212403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gi|659917508|emb|CDP49175.1|",7.92829656494548,8.02100659619251,7.5129502560968,6.86907295998951,7.08607197547618,6.58050552919685,"c151.a1.a1",0.628803735874936,0.741177108940195,"gi|659917508|emb|CDP49175.1| IolE (Myo-inositol catabolism IolAEprotein) (Inosose dehydratase) (2-keto-myo-inositol dehydratase) [Propionibacterium freudenreichii subsp. freudenreichii]",0.695347538801605,17,2,3,3,17,16,"c151.a1.a1","OK",5.90097067692417e-09,1.6493213042003e-07,"gi|659917508|emb|CDP49175.1| IolE (Myo-inositol catabolism IolAEprotein) (Inosose dehydratase) (2-keto-myo-inositol dehydratase) [Propionibacterium freudenreichii subsp. freudenreichii]",6.25
"gi|659917511|emb|CDP49178.1|",8.78859768745906,8.3096800064034,7.93703421727986,7.79690086142791,8.41856362685031,8.05999406738509,"b86.a1.a1",0.191955970413082,0.327604856171659,"gi|659917511|emb|CDP49178.1| Transaldolase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",2.80762195081304,25,19,18,19,22,25,"b86.a1.a1","OK",0.156756363101101,0.354764400702491,"gi|659917511|emb|CDP49178.1| Transaldolase 2 [Propionibacterium freudenreichii subsp. freudenreichii]",1.28571428571429
"gi|659917512|emb|CDP49179.1|",7.53885690507604,7.17364937112394,6.77265891958679,6.26454074026032,6.52636643445701,6.29002373818499,"c306.a1.a1",0.922479790422627,0.954350492725224,"gi|659917512|emb|CDP49179.1| GntR-family protein transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",1.75899011217473,10,5,5,5,8,9,"c306.a1.a1","OK",0.0622345263041887,0.174819599015284,"gi|659917512|emb|CDP49179.1| GntR-family protein transcriptional regulator [Propionibacterium freudenreichii subsp. freudenreichii]",1.8
"gi|659917513|emb|CDP49180.1|",7.18851133746374,5.81239377350606,5.81239377350606,6.02884903706616,6.84584124636271,6.33662878187895,"c172.a1.a1",0.0245884802601542,0.108992565882698,"gi|659917513|emb|CDP49180.1| iolC (Myo-inositol catabolism iolC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",10.399940894498,16,3,2,3,13,14,"c172.a1.a1","OK",2.79115095630548e-07,5.03307543411214e-06,"gi|659917513|emb|CDP49180.1| iolC (Myo-inositol catabolism iolC protein) [Propionibacterium freudenreichii subsp. freudenreichii]",5.375
"gi|659917516|emb|CDP49183.1|",7.98164317728274,7.29614480091956,7.51902929835457,7.62131003434987,8.20761922694913,8.12035540032571,"c257.a1.a1",0.00582659295561638,0.0487205333844095,"gi|659917516|emb|CDP49183.1| iolD (Myo-inositol catabolism iolD protein) (acetolactate synthase protein) (pyruvate:pyruvate acetaldehydetransferase (decarboxylating)) [Propionibacterium freudenreichii subsp. freudenreichii]",4.11176199930882,11,8,9,9,10,10,"c257.a1.a1","OK",0.507527825271383,0.766778525207306,"gi|659917516|emb|CDP49183.1| iolD (Myo-inositol catabolism iolD protein) (acetolactate synthase protein) (pyruvate:pyruvate acetaldehydetransferase (decarboxylating)) [Propionibacterium freudenreichii subsp. freudenreichii]",1.19230769230769
"gi|659917517|emb|CDP49184.1|",7.40120568104181,6.70866796220577,7.09939864930966,7.37064375577138,7.65782521526823,7.70557474994827,"c397.a1.a1",0.0690289080262717,0.179646299474939,"gi|659917517|emb|CDP49184.1| iolA (Myo-inositol catabolism IolA protein) (Methylmalonic acid semialdehyde dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",2.95019633422709,7,4,7,6,7,7,"c397.a1.a1","OK",0.516023496028377,0.769219024746301,"gi|659917517|emb|CDP49184.1| iolA (Myo-inositol catabolism IolA protein) (Methylmalonic acid semialdehyde dehydrogenase) [Propionibacterium freudenreichii subsp. freudenreichii]",1.23529411764706
"gi|659917520|emb|CDP49187.1|",7.91106789363995,7.54913876324722,7.75945773298277,8.07413196663715,8.03654320675762,7.86737586818368,"c243.a1.a1",0.420746682036855,0.562460316456579,"gi|659917520|emb|CDP49187.1| Zinc-containing alcohol dehydrogenase superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",1.24799510165309,14,7,5,5,11,12,"c243.a1.a1","OK",0.00587973003555221,0.0234769220705263,"gi|659917520|emb|CDP49187.1| Zinc-containing alcohol dehydrogenase superfamily [Propionibacterium freudenreichii subsp. freudenreichii]",2.17647058823529
